user_id,F,last_buy,M_proxy,R,分层
118401,1,2017-11-29,1,4,低频沉睡用户
118418,1,2017-11-29,1,4,低频沉睡用户
118432,10,2017-12-03,8,0,高频多品类用户
118441,4,2017-11-26,2,7,高频多品类用户
118446,1,2017-11-26,1,7,低频沉睡用户
118459,2,2017-11-30,2,3,稳定复购用户
118469,2,2017-12-02,2,1,稳定复购用户
118474,1,2017-11-27,1,6,低频沉睡用户
118477,3,2017-11-29,3,4,高频多品类用户
118494,1,2017-12-02,1,1,新购买用户
118505,1,2017-11-28,1,5,低频沉睡用户
118513,5,2017-11-29,5,4,高频多品类用户
118538,2,2017-12-01,2,2,稳定复购用户
118566,2,2017-12-03,2,0,稳定复购用户
118567,15,2017-12-03,11,0,高频多品类用户
118576,1,2017-11-28,1,5,低频沉睡用户
118581,3,2017-12-01,3,2,高频多品类用户
118583,1,2017-11-26,1,7,低频沉睡用户
118585,1,2017-11-29,1,4,低频沉睡用户
118587,2,2017-12-02,2,1,稳定复购用户
118590,1,2017-11-28,1,5,低频沉睡用户
118600,1,2017-11-30,1,3,低频沉睡用户
118604,2,2017-12-03,2,0,稳定复购用户
118610,2,2017-12-03,1,0,稳定复购用户
118611,2,2017-12-02,2,1,稳定复购用户
118614,4,2017-12-01,4,2,高频多品类用户
118648,1,2017-12-02,1,1,新购买用户
118652,2,2017-11-29,1,4,稳定复购用户
118661,1,2017-12-01,1,2,低频沉睡用户
118671,6,2017-11-27,4,6,高频多品类用户
118681,2,2017-12-03,2,0,稳定复购用户
118683,1,2017-11-26,1,7,低频沉睡用户
118686,4,2017-12-03,4,0,高频多品类用户
118691,1,2017-12-01,1,2,低频沉睡用户
118693,2,2017-12-03,2,0,稳定复购用户
118701,1,2017-11-30,1,3,低频沉睡用户
118705,2,2017-12-03,2,0,稳定复购用户
118711,1,2017-11-25,1,8,低频沉睡用户
118740,13,2017-12-03,3,0,高频多品类用户
118742,2,2017-11-30,2,3,稳定复购用户
118747,1,2017-12-01,1,2,低频沉睡用户
118750,2,2017-11-30,2,3,稳定复购用户
118751,2,2017-12-03,2,0,稳定复购用户
118766,1,2017-11-28,1,5,低频沉睡用户
118779,1,2017-12-02,1,1,新购买用户
118782,3,2017-12-03,3,0,高频多品类用户
118784,11,2017-12-02,9,1,高频多品类用户
118790,1,2017-11-28,1,5,低频沉睡用户
118796,3,2017-12-02,2,1,高频多品类用户
118815,1,2017-11-29,1,4,低频沉睡用户
118820,1,2017-12-03,1,0,新购买用户
118840,4,2017-12-03,4,0,高频多品类用户
118847,4,2017-12-02,3,1,高频多品类用户
118859,2,2017-12-02,2,1,稳定复购用户
118860,1,2017-12-02,1,1,新购买用户
118867,9,2017-12-03,8,0,高频多品类用户
118870,2,2017-11-29,2,4,稳定复购用户
118891,1,2017-12-02,1,1,新购买用户
118916,1,2017-11-29,1,4,低频沉睡用户
118918,5,2017-12-01,3,2,高频多品类用户
118922,1,2017-12-01,1,2,低频沉睡用户
118924,3,2017-12-03,3,0,高频多品类用户
118928,1,2017-12-02,1,1,新购买用户
118933,3,2017-11-26,1,7,稳定复购用户
118938,2,2017-11-29,2,4,稳定复购用户
118939,1,2017-11-29,1,4,低频沉睡用户
118940,8,2017-12-01,7,2,高频多品类用户
118944,2,2017-11-27,2,6,稳定复购用户
118955,1,2017-12-03,1,0,新购买用户
118956,1,2017-11-28,1,5,低频沉睡用户
118963,1,2017-11-29,1,4,低频沉睡用户
118965,3,2017-12-02,2,1,高频多品类用户
118976,4,2017-12-03,3,0,高频多品类用户
118978,5,2017-11-29,5,4,高频多品类用户
118982,9,2017-12-01,9,2,高频多品类用户
118994,1,2017-11-25,1,8,低频沉睡用户
118996,5,2017-12-03,5,0,高频多品类用户
119004,3,2017-12-03,2,0,高频多品类用户
119022,3,2017-12-03,3,0,高频多品类用户
119032,2,2017-12-02,2,1,稳定复购用户
119051,1,2017-11-30,1,3,低频沉睡用户
119061,1,2017-12-03,1,0,新购买用户
119076,4,2017-12-02,4,1,高频多品类用户
119078,1,2017-11-26,1,7,低频沉睡用户
119082,1,2017-11-30,1,3,低频沉睡用户
119083,1,2017-11-29,1,4,低频沉睡用户
119084,1,2017-11-26,1,7,低频沉睡用户
119089,1,2017-12-01,1,2,低频沉睡用户
119099,2,2017-12-03,2,0,稳定复购用户
119120,1,2017-11-30,1,3,低频沉睡用户
119125,9,2017-12-02,7,1,高频多品类用户
119128,4,2017-12-01,4,2,高频多品类用户
119136,1,2017-12-03,1,0,新购买用户
119139,4,2017-12-03,4,0,高频多品类用户
119147,3,2017-12-01,3,2,高频多品类用户
119167,2,2017-12-03,2,0,稳定复购用户
119168,2,2017-12-03,2,0,稳定复购用户
119185,5,2017-12-03,3,0,高频多品类用户
119188,4,2017-11-29,2,4,高频多品类用户
119205,4,2017-12-02,4,1,高频多品类用户
119209,1,2017-11-30,1,3,低频沉睡用户
119213,4,2017-12-02,4,1,高频多品类用户
119229,1,2017-12-01,1,2,低频沉睡用户
119241,1,2017-12-03,1,0,新购买用户
119242,1,2017-11-25,1,8,低频沉睡用户
119259,4,2017-12-01,3,2,高频多品类用户
119261,2,2017-12-03,2,0,稳定复购用户
119270,2,2017-11-26,2,7,稳定复购用户
119271,1,2017-11-27,1,6,低频沉睡用户
119272,5,2017-11-29,3,4,高频多品类用户
119280,6,2017-11-29,6,4,高频多品类用户
119292,1,2017-11-27,1,6,低频沉睡用户
119297,5,2017-12-01,3,2,高频多品类用户
119305,1,2017-12-02,1,1,新购买用户
119309,1,2017-12-01,1,2,低频沉睡用户
119316,2,2017-12-02,2,1,稳定复购用户
119318,2,2017-12-02,2,1,稳定复购用户
119319,6,2017-12-01,6,2,高频多品类用户
119332,1,2017-11-27,1,6,低频沉睡用户
119333,1,2017-12-03,1,0,新购买用户
119343,6,2017-12-01,4,2,高频多品类用户
119354,1,2017-12-02,1,1,新购买用户
119369,1,2017-12-01,1,2,低频沉睡用户
119379,4,2017-12-02,3,1,高频多品类用户
119383,1,2017-11-25,1,8,低频沉睡用户
119390,1,2017-12-02,1,1,新购买用户
119392,4,2017-12-02,4,1,高频多品类用户
119395,4,2017-12-02,4,1,高频多品类用户
119397,1,2017-12-01,1,2,低频沉睡用户
119403,2,2017-11-30,2,3,稳定复购用户
119405,2,2017-12-03,2,0,稳定复购用户
119408,3,2017-12-03,2,0,高频多品类用户
119410,4,2017-12-02,3,1,高频多品类用户
119418,1,2017-11-26,1,7,低频沉睡用户
119428,2,2017-12-03,2,0,稳定复购用户
119443,4,2017-12-03,4,0,高频多品类用户
119457,1,2017-12-01,1,2,低频沉睡用户
119468,1,2017-11-26,1,7,低频沉睡用户
119472,12,2017-12-03,11,0,高频多品类用户
119481,2,2017-12-02,2,1,稳定复购用户
119489,16,2017-12-03,15,0,高频多品类用户
119496,6,2017-12-03,4,0,高频多品类用户
119498,3,2017-11-29,2,4,高频多品类用户
119500,1,2017-11-25,1,8,低频沉睡用户
119502,13,2017-12-03,7,0,高频多品类用户
119508,2,2017-12-02,2,1,稳定复购用户
119509,5,2017-11-29,3,4,高频多品类用户
119516,4,2017-12-01,4,2,高频多品类用户
119527,4,2017-12-03,4,0,高频多品类用户
119534,3,2017-12-02,3,1,高频多品类用户
119543,2,2017-11-26,2,7,稳定复购用户
119547,1,2017-11-27,1,6,低频沉睡用户
119552,3,2017-12-03,3,0,高频多品类用户
119562,2,2017-11-29,2,4,稳定复购用户
119568,1,2017-12-01,1,2,低频沉睡用户
119577,1,2017-11-30,1,3,低频沉睡用户
119582,4,2017-11-27,3,6,高频多品类用户
119605,1,2017-11-29,1,4,低频沉睡用户
119610,2,2017-11-30,2,3,稳定复购用户
119616,1,2017-12-02,1,1,新购买用户
119628,1,2017-12-02,1,1,新购买用户
119633,3,2017-12-02,3,1,高频多品类用户
119638,2,2017-11-28,1,5,稳定复购用户
119654,2,2017-12-02,2,1,稳定复购用户
119657,4,2017-12-03,3,0,高频多品类用户
119659,1,2017-12-01,1,2,低频沉睡用户
119664,5,2017-12-02,5,1,高频多品类用户
119668,7,2017-12-02,6,1,高频多品类用户
119690,3,2017-12-03,3,0,高频多品类用户
119720,3,2017-11-30,3,3,高频多品类用户
119735,2,2017-12-02,2,1,稳定复购用户
119741,1,2017-12-02,1,1,新购买用户
119746,4,2017-12-02,4,1,高频多品类用户
119750,1,2017-11-25,1,8,低频沉睡用户
119758,4,2017-11-28,2,5,高频多品类用户
119767,2,2017-12-02,2,1,稳定复购用户
119770,1,2017-11-27,1,6,低频沉睡用户
119775,4,2017-12-03,4,0,高频多品类用户
119820,2,2017-11-27,2,6,稳定复购用户
119831,2,2017-12-03,2,0,稳定复购用户
119862,1,2017-12-02,1,1,新购买用户
119879,1,2017-12-02,1,1,新购买用户
119880,1,2017-11-30,1,3,低频沉睡用户
119883,3,2017-12-02,2,1,高频多品类用户
119895,1,2017-11-30,1,3,低频沉睡用户
119915,3,2017-12-03,3,0,高频多品类用户
119925,7,2017-12-03,6,0,高频多品类用户
119940,1,2017-11-30,1,3,低频沉睡用户
119942,1,2017-11-26,1,7,低频沉睡用户
119944,3,2017-11-29,3,4,高频多品类用户
119961,3,2017-12-03,3,0,高频多品类用户
119970,2,2017-12-03,2,0,稳定复购用户
119974,3,2017-12-02,2,1,高频多品类用户
119982,1,2017-11-25,1,8,低频沉睡用户
119991,2,2017-12-01,2,2,稳定复购用户
119998,6,2017-12-03,6,0,高频多品类用户
119999,8,2017-12-03,8,0,高频多品类用户
120009,7,2017-12-02,3,1,高频多品类用户
120026,1,2017-11-30,1,3,低频沉睡用户
120036,2,2017-12-03,2,0,稳定复购用户
120038,5,2017-11-27,3,6,高频多品类用户
120047,1,2017-11-30,1,3,低频沉睡用户
120052,2,2017-11-28,2,5,稳定复购用户
120059,10,2017-11-29,9,4,高频多品类用户
120062,1,2017-11-26,1,7,低频沉睡用户
120071,1,2017-12-03,1,0,新购买用户
120076,5,2017-11-30,3,3,高频多品类用户
120089,1,2017-12-01,1,2,低频沉睡用户
120093,2,2017-12-02,2,1,稳定复购用户
120114,2,2017-12-03,2,0,稳定复购用户
120118,1,2017-11-30,1,3,低频沉睡用户
120129,3,2017-12-03,3,0,高频多品类用户
120134,1,2017-11-28,1,5,低频沉睡用户
120135,4,2017-12-03,3,0,高频多品类用户
120137,8,2017-11-30,7,3,高频多品类用户
120150,3,2017-12-03,3,0,高频多品类用户
120201,2,2017-11-26,2,7,稳定复购用户
120228,7,2017-12-02,7,1,高频多品类用户
120238,1,2017-11-28,1,5,低频沉睡用户
120241,5,2017-12-02,5,1,高频多品类用户
120267,1,2017-11-29,1,4,低频沉睡用户
120269,1,2017-12-03,1,0,新购买用户
120271,6,2017-12-01,5,2,高频多品类用户
120283,1,2017-11-28,1,5,低频沉睡用户
120295,2,2017-12-03,1,0,稳定复购用户
120301,1,2017-11-25,1,8,低频沉睡用户
120304,2,2017-12-02,2,1,稳定复购用户
120305,3,2017-12-02,2,1,高频多品类用户
120315,6,2017-12-02,5,1,高频多品类用户
120326,1,2017-12-01,1,2,低频沉睡用户
120336,2,2017-11-27,2,6,稳定复购用户
120338,2,2017-11-29,2,4,稳定复购用户
120344,2,2017-11-29,2,4,稳定复购用户
120349,5,2017-12-03,4,0,高频多品类用户
120374,4,2017-12-01,2,2,高频多品类用户
120375,1,2017-11-30,1,3,低频沉睡用户
120379,9,2017-12-02,9,1,高频多品类用户
120381,1,2017-11-30,1,3,低频沉睡用户
120396,3,2017-12-03,3,0,高频多品类用户
120398,5,2017-12-03,4,0,高频多品类用户
120419,1,2017-11-26,1,7,低频沉睡用户
120422,3,2017-12-01,3,2,高频多品类用户
120425,2,2017-11-27,2,6,稳定复购用户
120426,3,2017-12-01,3,2,高频多品类用户
120442,1,2017-12-01,1,2,低频沉睡用户
120444,2,2017-11-25,2,8,稳定复购用户
120448,10,2017-12-02,8,1,高频多品类用户
120452,2,2017-11-29,2,4,稳定复购用户
120454,1,2017-11-29,1,4,低频沉睡用户
120456,2,2017-11-29,1,4,稳定复购用户
120466,1,2017-11-28,1,5,低频沉睡用户
120471,3,2017-11-28,3,5,高频多品类用户
120477,1,2017-11-26,1,7,低频沉睡用户
120478,1,2017-11-30,1,3,低频沉睡用户
120479,7,2017-11-27,7,6,高频多品类用户
120493,5,2017-12-01,3,2,高频多品类用户
120504,2,2017-12-03,2,0,稳定复购用户
120514,3,2017-12-02,2,1,高频多品类用户
120518,2,2017-11-28,2,5,稳定复购用户
120524,2,2017-11-27,2,6,稳定复购用户
120528,9,2017-11-30,5,3,高频多品类用户
120534,2,2017-12-01,2,2,稳定复购用户
120563,4,2017-12-02,2,1,高频多品类用户
120565,1,2017-11-29,1,4,低频沉睡用户
120575,3,2017-12-03,3,0,高频多品类用户
120581,6,2017-12-03,6,0,高频多品类用户
120587,1,2017-11-30,1,3,低频沉睡用户
120592,3,2017-11-26,3,7,高频多品类用户
120594,6,2017-12-02,3,1,高频多品类用户
120604,3,2017-11-29,2,4,高频多品类用户
120615,1,2017-11-30,1,3,低频沉睡用户
120621,5,2017-11-30,5,3,高频多品类用户
120627,3,2017-12-03,3,0,高频多品类用户
120630,2,2017-12-03,2,0,稳定复购用户
120634,1,2017-11-30,1,3,低频沉睡用户
120640,5,2017-12-03,5,0,高频多品类用户
120641,3,2017-11-29,3,4,高频多品类用户
120665,1,2017-11-29,1,4,低频沉睡用户
120674,2,2017-11-30,1,3,稳定复购用户
120675,2,2017-11-28,2,5,稳定复购用户
120710,4,2017-12-01,4,2,高频多品类用户
120711,3,2017-12-03,3,0,高频多品类用户
120713,2,2017-12-01,1,2,稳定复购用户
120734,9,2017-12-02,9,1,高频多品类用户
120745,3,2017-12-02,3,1,高频多品类用户
120760,2,2017-11-27,2,6,稳定复购用户
120765,1,2017-11-27,1,6,低频沉睡用户
120771,2,2017-12-03,2,0,稳定复购用户
120774,2,2017-12-02,2,1,稳定复购用户
120781,7,2017-11-29,4,4,高频多品类用户
120785,2,2017-11-29,2,4,稳定复购用户
120823,2,2017-12-02,2,1,稳定复购用户
120825,1,2017-12-03,1,0,新购买用户
120830,2,2017-12-03,2,0,稳定复购用户
120849,8,2017-12-03,8,0,高频多品类用户
120851,3,2017-12-02,3,1,高频多品类用户
120862,2,2017-12-03,2,0,稳定复购用户
120872,1,2017-12-01,1,2,低频沉睡用户
120887,1,2017-12-03,1,0,新购买用户
120891,1,2017-11-28,1,5,低频沉睡用户
120900,9,2017-11-30,6,3,高频多品类用户
120910,2,2017-11-26,2,7,稳定复购用户
120922,3,2017-12-01,3,2,高频多品类用户
120929,5,2017-12-02,3,1,高频多品类用户
120932,6,2017-12-03,4,0,高频多品类用户
120938,2,2017-12-02,2,1,稳定复购用户
120939,3,2017-12-02,3,1,高频多品类用户
120943,3,2017-12-02,3,1,高频多品类用户
120958,4,2017-11-26,3,7,高频多品类用户
120959,1,2017-11-29,1,4,低频沉睡用户
120968,2,2017-12-03,1,0,稳定复购用户
120975,8,2017-11-29,7,4,高频多品类用户
120977,2,2017-11-26,2,7,稳定复购用户
120986,1,2017-12-01,1,2,低频沉睡用户
120988,3,2017-12-02,3,1,高频多品类用户
120993,11,2017-12-03,9,0,高频多品类用户
121006,2,2017-12-03,2,0,稳定复购用户
121018,2,2017-11-29,2,4,稳定复购用户
121020,1,2017-11-30,1,3,低频沉睡用户
121021,5,2017-12-01,5,2,高频多品类用户
121024,3,2017-11-29,3,4,高频多品类用户
121025,4,2017-11-29,4,4,高频多品类用户
121027,1,2017-12-03,1,0,新购买用户
121036,1,2017-11-28,1,5,低频沉睡用户
121066,3,2017-12-03,3,0,高频多品类用户
121069,2,2017-12-03,2,0,稳定复购用户
121070,8,2017-12-02,7,1,高频多品类用户
121076,1,2017-12-03,1,0,新购买用户
121084,1,2017-11-27,1,6,低频沉睡用户
121085,3,2017-12-02,3,1,高频多品类用户
121102,2,2017-12-03,2,0,稳定复购用户
121111,2,2017-12-01,2,2,稳定复购用户
121117,1,2017-12-02,1,1,新购买用户
121122,1,2017-11-29,1,4,低频沉睡用户
121123,1,2017-11-30,1,3,低频沉睡用户
121129,2,2017-12-02,1,1,稳定复购用户
121131,2,2017-11-30,2,3,稳定复购用户
121132,1,2017-11-28,1,5,低频沉睡用户
121133,2,2017-12-03,2,0,稳定复购用户
121136,14,2017-12-02,9,1,高频多品类用户
121137,2,2017-11-26,2,7,稳定复购用户
121156,1,2017-11-28,1,5,低频沉睡用户
121172,2,2017-11-29,2,4,稳定复购用户
121174,1,2017-12-03,1,0,新购买用户
121182,4,2017-12-03,4,0,高频多品类用户
121189,1,2017-12-01,1,2,低频沉睡用户
121194,2,2017-11-30,2,3,稳定复购用户
121196,6,2017-12-01,6,2,高频多品类用户
121198,3,2017-12-03,3,0,高频多品类用户
121204,10,2017-12-03,9,0,高频多品类用户
121206,2,2017-12-02,2,1,稳定复购用户
121217,2,2017-11-29,2,4,稳定复购用户
121218,1,2017-12-03,1,0,新购买用户
121219,4,2017-12-03,4,0,高频多品类用户
121223,2,2017-11-28,1,5,稳定复购用户
121249,1,2017-11-29,1,4,低频沉睡用户
121285,1,2017-11-25,1,8,低频沉睡用户
121288,8,2017-12-02,5,1,高频多品类用户
121293,1,2017-11-29,1,4,低频沉睡用户
121321,5,2017-12-03,5,0,高频多品类用户
121322,2,2017-11-29,2,4,稳定复购用户
121325,1,2017-12-03,1,0,新购买用户
121337,1,2017-12-02,1,1,新购买用户
121366,1,2017-11-26,1,7,低频沉睡用户
121373,2,2017-12-01,2,2,稳定复购用户
121377,2,2017-11-28,2,5,稳定复购用户
121379,6,2017-12-02,5,1,高频多品类用户
121389,7,2017-12-03,5,0,高频多品类用户
121393,2,2017-11-30,2,3,稳定复购用户
121417,4,2017-12-03,4,0,高频多品类用户
121423,3,2017-11-27,2,6,高频多品类用户
121425,3,2017-12-01,2,2,高频多品类用户
121434,2,2017-11-29,2,4,稳定复购用户
121440,2,2017-11-30,2,3,稳定复购用户
121445,1,2017-11-25,1,8,低频沉睡用户
121471,5,2017-12-01,4,2,高频多品类用户
121475,1,2017-11-25,1,8,低频沉睡用户
121479,3,2017-11-30,3,3,高频多品类用户
121502,7,2017-12-02,5,1,高频多品类用户
121507,3,2017-12-01,2,2,高频多品类用户
121510,1,2017-11-29,1,4,低频沉睡用户
121515,5,2017-12-03,4,0,高频多品类用户
121528,1,2017-11-28,1,5,低频沉睡用户
121530,3,2017-11-28,3,5,高频多品类用户
121531,1,2017-11-25,1,8,低频沉睡用户
121533,1,2017-11-26,1,7,低频沉睡用户
121536,4,2017-12-03,3,0,高频多品类用户
121538,1,2017-11-28,1,5,低频沉睡用户
121540,1,2017-12-03,1,0,新购买用户
121551,3,2017-12-02,3,1,高频多品类用户
121563,1,2017-12-02,1,1,新购买用户
121571,1,2017-12-03,1,0,新购买用户
121572,1,2017-11-25,1,8,低频沉睡用户
121575,7,2017-12-01,7,2,高频多品类用户
121584,4,2017-12-01,3,2,高频多品类用户
121589,1,2017-11-27,1,6,低频沉睡用户
121592,1,2017-11-27,1,6,低频沉睡用户
121601,3,2017-12-02,3,1,高频多品类用户
121605,2,2017-12-02,2,1,稳定复购用户
121613,5,2017-12-03,5,0,高频多品类用户
121637,3,2017-12-03,3,0,高频多品类用户
121669,3,2017-12-01,3,2,高频多品类用户
121684,1,2017-12-03,1,0,新购买用户
121705,6,2017-11-29,3,4,高频多品类用户
121711,2,2017-11-28,2,5,稳定复购用户
121724,11,2017-12-03,11,0,高频多品类用户
121741,6,2017-12-03,6,0,高频多品类用户
121747,7,2017-11-30,6,3,高频多品类用户
121757,11,2017-11-30,6,3,高频多品类用户
121766,1,2017-11-29,1,4,低频沉睡用户
121773,3,2017-11-28,3,5,高频多品类用户
121777,3,2017-11-30,2,3,高频多品类用户
121789,14,2017-12-03,13,0,高频多品类用户
121798,2,2017-12-02,2,1,稳定复购用户
121801,4,2017-12-01,3,2,高频多品类用户
121808,2,2017-12-02,2,1,稳定复购用户
121810,2,2017-11-30,2,3,稳定复购用户
121820,2,2017-11-30,2,3,稳定复购用户
121824,3,2017-12-03,3,0,高频多品类用户
121837,1,2017-12-02,1,1,新购买用户
