user_id,risk,label,pv_cnt,cart_cnt,fav_cnt,buy_cnt,act_days,cat_width,recency,tenure,buy_rate,cart_fav,cart_buy_ratio
115967,0.592845452487041,0,57,0,4,1,5,16,1,5,0.2,4,4.0
115972,0.5661642545187827,0,97,9,0,2,6,32,1,5,0.3333333333333333,9,4.5
115983,0.6439883722472001,1,113,19,0,1,6,23,1,5,0.16666666666666666,19,19.0
115986,0.6076929513371688,1,97,1,6,1,3,16,1,5,0.3333333333333333,7,7.0
115989,0.5979401518889575,1,23,2,0,1,4,13,1,5,0.25,2,2.0
115996,0.5728276894838504,0,28,0,4,2,4,7,1,5,0.5,4,2.0
116018,0.525538682568602,1,26,4,0,3,5,14,1,5,0.6,4,1.3333333333333333
116021,0.4486755892377243,0,78,12,1,4,6,25,1,5,0.6666666666666666,13,3.25
116026,0.6330816420968142,0,34,1,0,1,5,17,2,4,0.2,1,1.0
116028,0.22810720975713242,0,112,6,0,9,6,36,1,5,1.5,6,0.6666666666666666
116061,0.5875058873340017,1,28,3,0,1,3,14,1,5,0.3333333333333333,3,3.0
116066,0.5681241272033615,1,30,0,0,2,4,10,1,4,0.5,0,0.0
116102,0.7033113622707641,1,151,0,21,2,6,36,1,5,0.3333333333333333,21,10.5
116108,0.4327330997952175,0,40,1,2,4,6,22,1,5,0.6666666666666666,3,0.75
116111,0.6435319318292433,1,20,1,0,1,4,12,2,3,0.25,1,1.0
116132,0.388534892823135,0,123,7,4,6,6,67,1,5,1.0,11,1.8333333333333333
116133,0.44463875985720447,1,79,0,4,4,6,26,1,5,0.6666666666666666,4,1.0
116135,0.5263806287217566,1,42,11,0,3,6,27,1,5,0.5,11,3.6666666666666665
116143,0.6127110398370504,0,83,6,0,1,5,18,1,5,0.2,6,6.0
116155,0.4904386921393125,0,45,16,4,2,5,24,1,4,0.4,20,10.0
116167,0.6316990101884337,0,61,6,0,1,4,14,1,3,0.25,6,6.0
116201,0.5621886107194402,1,72,2,0,2,5,15,1,5,0.4,2,1.0
116204,0.6259507217229636,1,33,3,0,1,4,5,3,3,0.25,3,3.0
116229,0.5401286778271838,0,1,0,0,1,2,2,1,2,0.5,0,0.0
116241,0.4140461008106405,0,104,7,0,5,6,43,1,5,0.8333333333333334,7,1.4
116262,0.4609049842887831,1,126,3,1,7,6,23,1,5,1.1666666666666667,4,0.5714285714285714
116264,0.5931639868544488,1,332,4,15,1,6,62,1,5,0.16666666666666666,19,19.0
116269,0.5034836215064463,1,7,4,0,3,4,7,1,4,0.75,4,1.3333333333333333
116282,0.603542442580593,1,34,4,0,1,5,15,1,4,0.2,4,4.0
116286,0.5596112429644045,1,35,0,5,2,3,9,1,3,0.6666666666666666,5,2.5
116287,0.6003985940460879,0,47,7,0,1,6,16,1,5,0.16666666666666666,7,7.0
116289,0.5966452559817021,1,35,0,4,1,6,18,1,5,0.16666666666666666,4,4.0
116290,0.593684715796713,1,113,1,5,2,6,33,1,5,0.3333333333333333,6,3.0
116292,0.6017008286452014,1,29,0,2,1,4,11,2,3,0.25,2,2.0
116308,0.5282702301147262,0,14,10,0,2,5,14,1,5,0.4,10,5.0
116310,0.3960059297706852,0,5,0,0,3,4,4,1,4,0.75,0,0.0
116316,0.56975863320382,1,177,0,0,3,4,27,1,5,0.75,0,0.0
116327,0.5519544065212204,1,46,5,0,3,5,24,1,5,0.6,5,1.6666666666666667
116328,0.5485257006367671,1,33,1,2,2,5,17,1,5,0.4,3,1.5
116333,0.43743963060095475,0,58,4,0,4,6,25,1,5,0.6666666666666666,4,1.0
116342,0.6292027979648848,0,66,2,0,1,6,31,1,5,0.16666666666666666,2,2.0
116344,0.4406194282577989,0,38,5,0,5,5,17,1,5,1.0,5,1.0
116345,0.6073129348484246,1,19,0,3,2,6,5,1,5,0.3333333333333333,3,1.5
116352,0.623142620973123,1,110,8,0,1,5,16,2,4,0.2,8,8.0
116355,0.5675442339558392,0,28,6,0,2,4,15,1,4,0.5,6,3.0
116364,0.6519689432444675,0,21,0,0,1,3,7,1,2,0.3333333333333333,0,0.0
116381,0.4946796367609475,0,14,2,0,3,3,5,1,4,1.0,2,0.6666666666666666
116387,0.6691778073551551,1,290,0,30,4,6,31,1,5,0.6666666666666666,30,7.5
116405,0.4896544734063546,0,71,8,0,4,4,19,1,3,1.0,8,2.0
116407,0.6272714898528909,1,44,0,1,1,4,16,1,5,0.25,1,1.0
116422,0.6149341499257699,1,32,3,0,1,4,12,2,4,0.25,3,3.0
116430,0.5164586338170201,0,30,0,0,2,3,6,1,5,0.6666666666666666,0,0.0
116448,0.688252333999227,1,49,0,0,1,6,20,1,5,0.16666666666666666,0,0.0
116459,0.6582659784545476,0,18,0,0,1,4,9,2,3,0.25,0,0.0
116482,0.591201566901928,1,281,19,0,1,6,38,1,5,0.16666666666666666,19,19.0
116487,0.6035584277223285,1,73,1,6,1,5,20,2,4,0.2,7,7.0
116518,0.6300624026456263,1,41,0,0,1,3,7,1,4,0.3333333333333333,0,0.0
116520,0.6020601036185247,1,53,7,0,1,6,16,1,5,0.16666666666666666,7,7.0
116523,0.31429792445809007,0,348,2,17,12,6,83,1,5,2.0,19,1.5833333333333333
116530,0.6216483158998869,1,56,0,0,1,2,14,2,3,0.5,0,0.0
116533,0.5636694997656606,1,5,0,0,1,2,3,2,2,0.5,0,0.0
116541,0.6641208768212737,1,41,0,0,1,5,24,1,5,0.2,0,0.0
116550,0.5941528138371956,1,41,5,10,1,3,17,2,3,0.3333333333333333,15,15.0
116554,0.6497111135156343,0,150,4,2,1,6,30,1,5,0.16666666666666666,6,6.0
116556,0.6304741823457208,1,92,7,0,1,4,11,1,5,0.25,7,7.0
116572,0.5880461915287888,0,55,0,11,1,6,15,1,5,0.16666666666666666,11,11.0
116582,0.6075459374068731,0,18,8,0,1,4,5,1,3,0.25,8,8.0
116584,0.5747534880062872,1,61,2,0,2,6,13,1,5,0.3333333333333333,2,1.0
116588,0.5619519181884989,1,57,1,0,2,6,11,1,5,0.3333333333333333,1,0.5
116596,0.5733922210836345,0,105,2,6,2,6,29,1,5,0.3333333333333333,8,4.0
116607,0.546574477208828,1,62,7,0,3,6,18,1,5,0.5,7,2.3333333333333335
116608,0.6866625730133112,1,178,5,0,1,6,20,1,5,0.16666666666666666,5,5.0
116611,0.5111568657790367,0,22,1,0,3,3,10,2,4,1.0,1,0.3333333333333333
116624,0.5921917388965002,1,12,0,0,1,2,6,3,1,0.5,0,0.0
116654,0.5882705690361978,1,9,0,0,1,3,9,1,5,0.3333333333333333,0,0.0
116656,0.6211979878780192,1,45,2,0,1,4,10,2,3,0.25,2,2.0
116659,0.2208239559167813,0,67,1,0,13,6,24,1,5,2.1666666666666665,1,0.07692307692307693
116693,0.5659966241917967,1,135,10,0,2,5,42,1,5,0.4,10,5.0
116694,0.6310972477372926,1,21,0,0,1,3,8,2,4,0.3333333333333333,0,0.0
116701,0.6106156714051413,1,44,6,0,1,5,12,1,5,0.2,6,6.0
116708,0.4364993658150735,1,18,1,0,4,5,13,1,5,0.8,1,0.25
116717,0.5021231351010647,0,45,10,0,4,6,17,1,5,0.6666666666666666,10,2.5
116722,0.6025080610939201,0,188,12,1,1,6,26,1,5,0.16666666666666666,13,13.0
116727,0.6199549086615531,1,9,0,0,1,3,5,2,4,0.3333333333333333,0,0.0
116736,0.36225745428243905,0,2,0,0,3,2,4,3,1,1.5,0,0.0
116750,0.6191838696375378,1,75,4,0,1,6,19,1,5,0.16666666666666666,4,4.0
116767,0.5965209111179872,0,19,2,0,1,4,8,1,4,0.25,2,2.0
116769,0.4763254080187221,0,58,2,3,4,4,15,1,5,1.0,5,1.25
116772,0.6058667521048741,1,19,5,1,1,4,11,1,5,0.25,6,6.0
116796,0.5241273617778541,1,74,13,0,2,6,37,1,5,0.3333333333333333,13,6.5
116797,0.5163067322001017,1,88,1,1,3,4,30,1,5,0.75,2,0.6666666666666666
116805,0.58525705690729,0,16,1,0,1,2,6,2,1,0.5,1,1.0
116809,0.6322885965718618,1,212,9,3,1,6,49,1,5,0.16666666666666666,12,12.0
116812,0.5574194337018626,1,30,4,0,2,5,16,1,5,0.4,4,2.0
116820,0.4912066748844691,1,34,1,0,5,4,9,1,3,1.25,1,0.2
116821,0.5764787775233663,0,56,1,0,2,4,10,2,4,0.5,1,0.5
116833,0.6764714464891151,1,131,0,19,3,6,44,1,5,0.5,19,6.333333333333333
116837,0.6117365925576383,0,169,5,3,2,6,29,1,5,0.3333333333333333,8,4.0
116843,0.5568903702222409,1,14,3,0,2,3,9,2,3,0.6666666666666666,3,1.5
116847,0.6110065763967653,1,54,5,1,1,5,27,1,4,0.2,6,6.0
116867,0.5446059992080708,0,82,9,0,3,5,21,1,4,0.6,9,3.0
116868,0.5491893212857987,0,42,3,0,2,5,18,1,5,0.4,3,1.5
116869,0.678357938532566,1,80,0,0,1,6,25,1,5,0.16666666666666666,0,0.0
116885,0.5516149114630987,1,46,4,0,3,6,10,1,5,0.5,4,1.3333333333333333
116892,0.6231493594646563,0,154,11,1,1,6,35,1,5,0.16666666666666666,12,12.0
116894,0.46328981477212333,0,176,16,0,5,6,30,1,5,0.8333333333333334,16,3.2
116901,0.37063706957840176,0,219,11,30,1,6,93,1,5,0.16666666666666666,41,41.0
116906,0.5149245820680033,0,59,0,1,3,6,15,1,5,0.5,1,0.3333333333333333
116911,0.5874909674752612,1,131,2,1,2,6,28,1,5,0.3333333333333333,3,1.5
116930,0.1160867799364335,0,9,1,0,23,6,24,1,5,3.8333333333333335,1,0.043478260869565216
116935,0.48320770518528067,1,68,3,0,5,5,13,1,4,1.0,3,0.6
116939,0.6147109950861153,1,6,0,1,1,4,6,3,3,0.25,1,1.0
116941,0.38490535582091817,0,64,5,0,7,4,28,1,4,1.75,5,0.7142857142857143
116955,0.6040957671927217,1,72,3,2,1,5,16,1,5,0.2,5,5.0
117006,0.5559613873658432,0,78,0,0,2,6,30,1,5,0.3333333333333333,0,0.0
117009,0.5586000735789468,1,14,1,0,2,4,5,1,4,0.5,1,0.5
117013,0.5619967296377391,0,139,6,1,3,5,24,1,5,0.6,7,2.3333333333333335
117016,0.6196762866355995,0,46,0,6,1,2,8,1,2,0.5,6,6.0
117019,0.6073743093753015,0,46,4,0,1,4,9,1,4,0.25,4,4.0
117038,0.4911720665050267,0,67,20,1,2,6,20,1,5,0.3333333333333333,21,10.5
117041,0.5319819787585996,0,5,0,1,1,2,5,3,1,0.5,1,1.0
117053,0.5101634402207346,0,30,3,0,3,5,12,1,5,0.6,3,1.0
117057,0.6339164934684388,1,15,5,0,1,4,9,2,3,0.25,5,5.0
117075,0.5176915141181332,0,50,3,0,3,6,15,1,5,0.5,3,1.0
117080,0.4316944121357149,0,75,1,0,5,6,35,1,5,0.8333333333333334,1,0.2
117085,0.5871040640111874,1,61,4,0,2,6,12,1,5,0.3333333333333333,4,2.0
117086,0.637452079073383,1,18,0,0,1,4,13,1,4,0.25,0,0.0
117090,0.5037958717380637,0,19,0,0,3,5,11,1,5,0.6,0,0.0
117092,0.4752792783489908,0,3,0,0,1,1,3,2,0,1.0,0,0.0
117100,0.6398834346080051,0,18,0,0,1,4,8,2,4,0.25,0,0.0
117115,0.47928044701291345,1,112,7,0,4,5,23,2,4,0.8,7,1.75
117117,0.578918531051562,1,65,1,4,2,5,21,2,4,0.4,5,2.5
117124,0.6161981533947698,1,44,2,0,1,4,13,2,4,0.25,2,2.0
117127,0.6275042492362055,1,10,1,0,1,3,8,4,2,0.3333333333333333,1,1.0
117128,0.5486604430272362,1,143,12,0,2,6,23,1,5,0.3333333333333333,12,6.0
117146,0.4603011195257603,0,30,2,5,3,3,4,1,5,1.0,7,2.3333333333333335
117147,0.45565629783070305,1,36,0,3,5,5,16,2,4,1.0,3,0.6
117154,0.5240040742095792,1,29,8,0,3,5,22,1,5,0.6,8,2.6666666666666665
117162,0.60804814019085,1,184,3,0,2,6,34,1,5,0.3333333333333333,3,1.5
117171,0.5935589913825985,0,111,1,14,1,6,32,1,5,0.16666666666666666,15,15.0
117174,0.44234461540469056,0,35,21,1,6,5,19,1,5,1.2,22,3.6666666666666665
117176,0.6469281701599485,1,134,1,17,2,5,30,1,5,0.4,18,9.0
117184,0.3545153709659595,0,62,7,29,7,6,32,1,5,1.1666666666666667,36,5.142857142857143
117198,0.4598798099035834,1,23,3,3,5,5,13,1,5,1.0,6,1.2
117200,0.42821064071550374,0,43,4,0,5,5,24,2,4,1.0,4,0.8
117205,0.3437472632517465,0,0,0,9,2,2,6,4,2,1.0,9,4.5
117206,0.5795345968453482,1,113,9,1,2,6,24,1,5,0.3333333333333333,10,5.0
117246,0.5987710986029284,1,181,8,0,2,6,39,1,5,0.3333333333333333,8,4.0
117251,0.6192673203375263,1,29,2,0,1,6,14,1,5,0.16666666666666666,2,2.0
117255,0.6042868877096725,0,172,0,6,2,6,39,1,5,0.3333333333333333,6,3.0
117258,0.6552748892508696,1,69,0,0,1,6,53,1,5,0.16666666666666666,0,0.0
117272,0.5835127158662975,1,42,4,0,2,6,14,1,5,0.3333333333333333,4,2.0
117278,0.5724624791110347,1,49,2,0,2,6,15,1,5,0.3333333333333333,2,1.0
117282,0.6303900349638257,1,12,0,0,1,5,7,2,4,0.2,0,0.0
117284,0.6203254275045987,1,37,4,0,1,4,10,3,3,0.25,4,4.0
117294,0.6011195373261272,1,39,0,2,1,5,21,1,5,0.2,2,2.0
117311,0.5134556115242815,0,108,3,0,3,6,14,1,5,0.5,3,1.0
117328,0.6192709346877311,1,21,3,0,1,3,9,2,3,0.3333333333333333,3,3.0
117330,0.5637214616459673,1,19,2,0,1,2,2,1,1,0.5,2,2.0
117347,0.5245566998796073,0,36,4,0,3,4,9,1,4,0.75,4,1.3333333333333333
117356,0.5971419260663063,0,66,1,0,1,3,11,4,2,0.3333333333333333,1,1.0
117360,0.5711883131993409,1,0,5,0,1,3,4,1,5,0.3333333333333333,5,5.0
117384,0.6796874508310686,0,62,0,0,1,6,16,1,5,0.16666666666666666,0,0.0
117385,0.6028589835311144,1,43,0,2,1,5,21,1,4,0.2,2,2.0
117395,0.6858679878470649,1,182,14,20,1,5,43,1,5,0.2,34,34.0
117399,0.5565054656100892,0,9,3,0,1,3,4,1,5,0.3333333333333333,3,3.0
117404,0.5213018110619487,1,6,0,0,2,3,4,1,3,0.6666666666666666,0,0.0
117410,0.6152942137379867,1,35,6,3,1,6,16,1,5,0.16666666666666666,9,9.0
117417,0.48608905556474963,1,71,20,9,5,6,27,1,5,0.8333333333333334,29,5.8
117418,0.5482215241402437,0,32,7,0,2,5,16,1,4,0.4,7,3.5
117421,0.5420577993836068,0,35,7,1,3,5,10,2,4,0.6,8,2.6666666666666665
117439,0.5811041890979283,0,69,4,0,2,6,22,1,5,0.3333333333333333,4,2.0
117448,0.4962112054546519,1,21,6,0,4,2,10,1,4,2.0,6,1.5
117450,0.49785514534624087,1,21,4,5,3,3,11,2,2,1.0,9,3.0
117453,0.521784267156339,1,45,0,2,3,6,13,1,5,0.5,2,0.6666666666666666
117455,0.5714885260943832,0,50,1,5,3,6,17,1,5,0.5,6,2.0
117458,0.449218808365821,1,163,7,1,4,6,41,1,5,0.6666666666666666,8,2.0
117459,0.6590469340727955,0,16,0,0,1,4,6,2,3,0.25,0,0.0
117462,0.4426845875315947,1,73,4,16,6,5,20,1,5,1.2,20,3.3333333333333335
117472,0.5724883151311327,1,45,1,1,2,4,14,1,3,0.5,2,1.0
117474,0.6012787842396702,1,51,6,0,2,6,19,1,5,0.3333333333333333,6,3.0
117530,0.4298735289543043,0,65,1,2,4,6,31,1,5,0.6666666666666666,3,0.75
117539,0.34061064110476447,0,43,9,0,8,6,20,1,5,1.3333333333333333,9,1.125
117540,0.5286468655565151,1,150,12,3,2,6,22,1,5,0.3333333333333333,15,7.5
117560,0.6031148270175629,0,61,4,0,1,5,16,1,5,0.2,4,4.0
117570,0.5431813389546212,0,292,13,0,3,6,25,1,5,0.5,13,4.333333333333333
117578,0.6449868824553522,1,136,0,4,1,6,35,1,5,0.16666666666666666,4,4.0
117585,0.5259891326503897,0,164,2,10,3,5,49,1,5,0.6,12,4.0
117606,0.4269535155617598,0,26,4,0,2,1,2,5,0,2.0,4,2.0
117607,0.6335414909956085,1,15,1,0,1,3,8,1,3,0.3333333333333333,1,1.0
117612,0.5618212892014927,1,12,3,0,1,5,8,1,5,0.2,3,3.0
117616,0.526274687955757,0,48,4,0,3,4,16,1,4,0.75,4,1.3333333333333333
117627,0.6313438857324944,1,137,5,1,1,5,29,1,4,0.2,6,6.0
117648,0.43939052672927725,0,65,3,13,5,6,22,1,5,0.8333333333333334,16,3.2
117652,0.5989000344991909,0,123,2,5,1,6,55,1,5,0.16666666666666666,7,7.0
117653,0.4831019031271368,1,44,13,3,5,5,19,1,4,1.0,16,3.2
117658,0.5222918443681306,1,4,1,0,1,2,4,3,2,0.5,1,1.0
117666,0.5954568703666914,1,26,1,2,1,5,13,2,4,0.2,3,3.0
117679,0.6147372905304086,0,33,1,1,1,6,12,1,5,0.16666666666666666,2,2.0
117689,0.5589947057381761,0,39,12,5,1,6,31,1,5,0.16666666666666666,17,17.0
117691,0.602666700527877,1,66,3,3,1,5,13,1,5,0.2,6,6.0
117701,0.4877112854842301,1,61,20,0,4,6,21,1,5,0.6666666666666666,20,5.0
117702,0.6625580239778454,1,53,0,0,1,6,9,1,5,0.16666666666666666,0,0.0
117707,0.6438453955586232,1,172,0,36,6,6,62,1,5,1.0,36,6.0
117718,0.4482961571377342,1,125,8,0,5,6,31,1,5,0.8333333333333334,8,1.6
117733,0.5804512929516218,1,34,3,1,2,6,20,1,5,0.3333333333333333,4,2.0
117761,0.49129576790445545,0,61,0,5,2,4,18,3,3,0.5,5,2.5
117767,0.5507333721399608,0,36,0,0,2,6,8,1,5,0.3333333333333333,0,0.0
117770,0.4840591501287578,0,11,0,0,3,5,9,2,4,0.6,0,0.0
117772,0.5568139832556166,0,2,1,0,1,3,3,1,5,0.3333333333333333,1,1.0
117776,0.620124021203773,1,70,0,8,1,6,26,1,5,0.16666666666666666,8,8.0
117782,0.5829307433688165,0,14,3,0,1,5,8,1,4,0.2,3,3.0
117802,0.4522642652780912,1,94,5,0,4,6,26,1,5,0.6666666666666666,5,1.25
117805,0.5471064662162696,0,68,5,0,3,6,27,1,5,0.5,5,1.6666666666666667
117808,0.5758750985278204,0,79,5,0,2,6,26,1,5,0.3333333333333333,5,2.5
117818,0.4401716068848391,1,48,3,0,4,6,22,1,5,0.6666666666666666,3,0.75
117857,0.4658241962846042,0,147,3,1,5,6,46,1,5,0.8333333333333334,4,0.8
117883,0.5777207989437957,1,53,0,0,2,5,15,1,4,0.4,0,0.0
117886,0.5743750927857708,0,148,5,0,2,5,27,1,5,0.4,5,2.5
117893,0.47783876472910986,0,113,18,6,2,5,32,1,5,0.4,24,12.0
117895,0.5921092319743306,1,195,3,6,2,5,17,2,4,0.4,9,4.5
117902,0.41200478157203174,0,3,0,0,2,2,3,1,2,1.0,0,0.0
117916,0.5168778546276446,1,6,0,0,2,2,6,3,2,1.0,0,0.0
117933,0.622550511490618,1,19,3,1,1,4,12,3,3,0.25,4,4.0
117935,0.6422054571584244,1,56,1,0,1,4,12,2,3,0.25,1,1.0
117941,0.6085593320684103,1,136,3,3,3,6,38,1,5,0.5,6,2.0
117957,0.5394899168779658,0,40,4,0,3,6,20,1,5,0.5,4,1.3333333333333333
117962,0.49547866701979226,1,122,7,1,4,5,20,1,5,0.8,8,2.0
117965,0.6134497013985261,0,21,1,0,1,3,4,1,5,0.3333333333333333,1,1.0
117972,0.6178633867084303,0,29,0,1,1,4,21,1,5,0.25,1,1.0
117983,0.5240614240797041,0,9,2,0,2,2,5,2,2,1.0,2,1.0
117987,0.5884459594338257,1,147,8,0,2,6,45,1,5,0.3333333333333333,8,4.0
118006,0.43838540723737435,1,4,0,0,2,2,4,2,2,1.0,0,0.0
118021,0.5290253271619664,0,38,0,1,2,2,8,2,3,1.0,1,0.5
118049,0.5898509865064794,1,24,3,1,1,5,14,1,5,0.2,4,4.0
118056,0.46952862902051434,0,129,10,0,5,6,36,1,5,0.8333333333333334,10,2.0
118059,0.4756794419866606,1,22,2,1,4,5,6,1,4,0.8,3,0.75
118074,0.5608124399311422,1,15,0,14,2,3,10,1,5,0.6666666666666666,14,7.0
118087,0.5434445862214206,1,85,11,21,4,5,26,1,4,0.8,32,8.0
118099,0.6240446887959046,1,41,1,0,1,4,15,1,5,0.25,1,1.0
118112,0.6261564515233673,0,18,0,0,1,5,12,1,5,0.2,0,0.0
118123,0.6059990693506975,1,82,1,11,1,5,27,1,5,0.2,12,12.0
118130,0.5551463175363544,0,52,0,7,3,6,15,1,5,0.5,7,2.3333333333333335
118136,0.505296640303731,0,25,0,0,3,5,12,1,5,0.6,0,0.0
118138,0.6312357175332595,1,3,0,0,1,3,4,3,2,0.3333333333333333,0,0.0
118149,0.6228993102373634,0,175,3,5,1,5,13,1,4,0.2,8,8.0
118164,0.3482435663891269,0,2,0,0,2,3,3,1,3,0.6666666666666666,0,0.0
118183,0.5182740365456792,1,29,0,1,3,2,12,2,1,1.5,1,0.3333333333333333
118200,0.588417728594434,1,13,5,1,2,5,9,1,4,0.4,6,3.0
118202,0.2118130413221541,0,24,0,0,14,5,14,1,4,2.8,0,0.0
118217,0.6113234367656297,0,35,5,0,1,4,8,1,5,0.25,5,5.0
118237,0.5185819609563513,0,171,14,0,2,6,46,1,5,0.3333333333333333,14,7.0
118242,0.5592083116823514,1,45,0,0,2,5,15,1,5,0.4,0,0.0
118281,0.6160762899680101,1,18,8,0,1,4,14,2,4,0.25,8,8.0
118293,0.5953750454520358,1,32,0,3,1,5,10,2,4,0.2,3,3.0
118305,0.6284417567546884,1,119,0,12,1,5,25,1,5,0.2,12,12.0
118306,0.6649888757478851,0,156,9,0,1,6,22,1,5,0.16666666666666666,9,9.0
118307,0.6002128689035423,1,37,2,0,1,5,15,1,5,0.2,2,2.0
118313,0.61803200825325,1,134,7,0,1,5,27,1,5,0.2,7,7.0
118314,0.5953111413892558,1,3,2,0,1,3,4,3,3,0.3333333333333333,2,2.0
118321,0.5422344422373717,1,58,0,2,3,2,7,1,1,1.5,2,0.6666666666666666
118328,0.5574051282999607,1,12,0,0,2,4,7,1,5,0.5,0,0.0
118336,0.5644787495728386,1,19,2,0,2,5,9,1,5,0.4,2,1.0
118379,0.5945536003859874,1,76,2,9,2,6,25,1,5,0.3333333333333333,11,5.5
118383,0.6439929602165186,1,37,7,0,1,3,8,2,4,0.3333333333333333,7,7.0
118384,0.40082527735930323,0,130,23,0,5,6,32,1,5,0.8333333333333334,23,4.6
118401,0.6248678961155357,1,4,1,0,1,3,4,2,2,0.3333333333333333,1,1.0
118418,0.6379520036881755,1,91,5,0,1,6,19,1,5,0.16666666666666666,5,5.0
118432,0.3682187663462348,0,67,9,0,7,6,33,1,5,1.1666666666666667,9,1.2857142857142858
118441,0.48535220000959534,1,30,13,0,4,6,20,1,5,0.6666666666666666,13,3.25
118446,0.6761059322923904,1,81,7,0,1,2,10,4,1,0.5,7,7.0
118459,0.5888354485658567,1,50,1,7,2,6,16,1,5,0.3333333333333333,8,4.0
118474,0.6477749122163377,1,9,0,0,1,4,6,1,3,0.25,0,0.0
118477,0.5233561104700706,1,54,0,0,3,6,16,1,5,0.5,0,0.0
118505,0.6314886052012088,1,20,0,0,1,5,8,1,5,0.2,0,0.0
118513,0.5634379507421667,1,192,2,0,5,6,38,1,5,0.8333333333333334,2,0.4
118538,0.6173795116380583,0,55,1,8,1,6,22,1,5,0.16666666666666666,9,9.0
118566,0.5653895668326666,0,11,2,0,1,5,6,1,5,0.2,2,2.0
118567,0.26064492802203804,0,113,7,5,11,6,47,1,5,1.8333333333333333,12,1.0909090909090908
118576,0.7528744252907866,1,131,0,34,1,6,41,1,5,0.16666666666666666,34,34.0
118581,0.6081031013089528,0,217,2,12,1,6,66,1,5,0.16666666666666666,14,14.0
118583,0.6217702917807366,1,14,0,0,1,3,6,1,4,0.3333333333333333,0,0.0
118585,0.619052318681009,1,56,4,0,1,6,24,1,5,0.16666666666666666,4,4.0
118590,0.6641000947006429,1,231,5,0,1,6,36,1,5,0.16666666666666666,5,5.0
118600,0.5926103312446956,1,37,0,2,1,4,9,1,4,0.25,2,2.0
118604,0.6479890390338334,0,7,0,0,1,3,4,4,2,0.3333333333333333,0,0.0
118614,0.5067355273970519,0,15,0,0,3,5,7,2,4,0.6,0,0.0
118652,0.5529582411117263,1,42,2,1,2,5,25,1,5,0.4,3,1.5
118671,0.4553424005330909,1,82,18,1,6,5,34,1,5,1.2,19,3.1666666666666665
118683,0.6497165985520374,1,98,2,0,1,6,23,1,5,0.16666666666666666,2,2.0
118686,0.576821318389144,0,51,0,15,2,4,22,1,5,0.5,15,7.5
118701,0.6144215307021419,1,21,5,0,1,4,17,1,5,0.25,5,5.0
118705,0.4130613189607686,0,3,2,0,1,2,3,1,4,0.5,2,2.0
118711,0.5067894818136677,1,2,0,0,1,2,3,3,3,0.5,0,0.0
118740,0.29025463367871734,0,97,0,3,8,6,16,1,5,1.3333333333333333,3,0.375
118742,0.5746722036971699,1,44,0,0,2,6,6,1,5,0.3333333333333333,0,0.0
118750,0.5643177601502982,1,11,0,0,2,5,8,1,5,0.4,0,0.0
118751,0.5534634377102261,0,306,15,0,1,6,45,1,5,0.16666666666666666,15,15.0
118766,0.6681395709329149,1,19,0,0,1,4,10,1,3,0.25,0,0.0
118784,0.2876933413066437,0,208,9,0,10,6,30,1,5,1.6666666666666667,9,0.9
118790,0.6035528541127553,1,6,1,0,1,5,6,2,4,0.2,1,1.0
118796,0.6307969173434036,0,95,11,0,1,6,12,1,5,0.16666666666666666,11,11.0
118815,0.6542594778380909,1,13,0,0,1,3,9,2,3,0.3333333333333333,0,0.0
118840,0.5946675157019978,0,198,2,0,2,6,13,1,5,0.3333333333333333,2,1.0
118847,0.5268800883736382,0,51,0,0,3,5,12,1,5,0.6,0,0.0
118859,0.5984129779615227,0,63,0,4,1,6,18,1,5,0.16666666666666666,4,4.0
118867,0.5144830571068266,0,80,3,0,3,6,18,1,5,0.5,3,1.0
118870,0.5866306338893648,1,66,15,2,2,4,23,2,3,0.5,17,8.5
118916,0.6089065567048181,1,33,3,0,1,2,4,2,3,0.5,3,3.0
118918,0.4733319183150805,0,41,0,2,4,5,11,1,5,0.8,2,0.5
118924,0.562930361089388,0,47,4,0,2,5,22,1,5,0.4,4,2.0
118933,0.4747705281302125,1,31,0,0,3,4,10,1,5,0.75,0,0.0
118938,0.616387108954387,1,141,11,1,2,3,26,1,2,0.6666666666666666,12,6.0
118939,0.5860196601114305,1,20,0,0,1,2,15,2,4,0.5,0,0.0
118940,0.3966905402949551,0,59,0,0,6,6,27,1,5,1.0,0,0.0
118944,0.5555657150943469,1,5,0,0,2,5,5,1,4,0.4,0,0.0
118956,0.6001456666724561,1,36,3,0,1,5,14,1,5,0.2,3,3.0
118963,0.5843040180778063,1,24,2,4,1,5,10,1,4,0.2,6,6.0
118978,0.4759159064223024,1,100,15,1,5,5,55,1,5,1.0,16,3.2
118982,0.541694836741385,0,95,11,0,2,6,35,1,5,0.3333333333333333,11,5.5
118994,0.6060013109139111,1,25,2,0,1,5,15,2,4,0.2,2,2.0
118996,0.5657219142325826,0,132,4,0,2,5,36,1,5,0.4,4,2.0
119022,0.4975609649696535,0,98,13,1,2,6,31,1,5,0.3333333333333333,14,7.0
119051,0.6476240525038274,1,290,0,2,1,5,32,1,5,0.2,2,2.0
119076,0.5436199647125448,0,83,21,0,1,6,25,1,5,0.16666666666666666,21,21.0
119078,0.6239952960520623,1,33,1,0,1,5,16,1,5,0.2,1,1.0
119082,0.6179005599696115,1,29,5,0,1,3,14,1,4,0.3333333333333333,5,5.0
